City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_Outlier,PM10_Outlier,NO_Outlier,NO2_Outlier,NOx_Outlier,NH3_Outlier,CO_Outlier,SO2_Outlier,O3_Outlier,Year,Month,Month_Name,Quarter,Quarter_Label,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Year_Month,Season,PM25_PM10_Ratio,NO2_NOx_Ratio,O3_PM10_Ratio,Pollution_Index,Pollution_Index_Band,Pollutants_Above_City_Q3,City_Pollutant_Percentile,AQI_Lag_1,AQI_Change_1d,AQI_Rolling_7,AQI_RollingStd_7,AQI_Rolling_30,AQI_RollingStd_30
Bangalore,2015-03-11,5.3,306.2,58.3,78.5,69.6,13.3,2.85,65.6,157.4,256.2,Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,11,2,Wednesday,11,0,2015-03,Winter,0.017308948399738733,1.127873563218391,0.5140431090790334,40.09,Medium,1,40.0,457.7,-201.5,360.35714285714283,80.83552967070153,300.36333333333334,124.64087026425113
Bangalore,2015-03-12,156.2,558.5,22.8,8.3,193.7,3.0,8.97,90.2,136.9,328.0,Very Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,12,3,Thursday,11,0,2015-03,Winter,0.2796777081468218,0.042849767681982454,0.24512085944494183,52.57,Medium,4,52.6,256.2,71.80000000000001,353.6285714285714,81.36237284080231,306.72333333333336,120.83803261571573
Bangalore,2015-03-13,496.9,129.7,73.2,58.1,173.3,16.2,2.46,33.6,16.9,120.1,Moderate,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,13,4,Friday,11,0,2015-03,Winter,3.831148804934464,0.33525678015002885,0.13030069390902083,40.52,Medium,1,40.5,328.0,-207.9,320.52857142857147,120.12631843585478,300.52000000000004,125.55073545150498
Bangalore,2015-03-14,60.6,186.0,53.0,59.1,200.6,22.1,1.03,48.5,102.2,157.5,Moderate,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,14,5,Saturday,11,1,2015-03,Winter,0.3258064516129032,0.2946161515453639,0.5494623655913978,38.15,Low,1,37.9,120.1,37.400000000000006,294.0857142857143,134.02648281305488,290.1666666666667,124.05262324245034
Bangalore,2015-03-15,50.0,60.8,75.6,3.3,164.8,9.6,1.86,45.1,44.0,92.4,Satisfactory,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,15,6,Sunday,11,1,2015-03,Winter,0.8223684210526316,0.020024271844660192,0.7236842105263158,25.66,Low,0,25.6,157.5,-65.1,240.9,128.80569345594418,285.67,128.76540858583044
Bangalore,2015-03-16,493.3,567.3,64.2,8.9,173.3,5.6,2.08,57.4,85.2,85.2,Satisfactory,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,16,0,Monday,12,0,2015-03,Winter,0.869557553322757,0.05135603000577034,0.15018508725542043,48.06,Medium,2,48.0,92.4,-7.200000000000003,213.8714285714286,139.97135081015344,273.2133333333333,129.5030174946896
Bangalore,2015-03-17,220.7,322.2,55.5,58.4,125.8,27.3,6.57,58.6,123.4,377.5,Very Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,17,1,Tuesday,12,0,2015-03,Winter,0.6849782743637493,0.4642289348171701,0.38299193047796404,50.61,Medium,0,50.5,85.2,292.3,202.41428571428574,118.2898619010582,275.06666666666666,130.61686360294854
Bangalore,2015-03-18,112.7,466.3,135.8,100.2,221.1,40.3,5.25,99.6,33.1,451.6,Severe,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,18,2,Wednesday,12,0,2015-03,Winter,0.2416898992065194,0.45318860244233383,0.07098434484237616,63.63,High,4,63.6,377.5,74.10000000000002,230.32857142857142,151.49318702267016,284.0266666666667,133.26207245132798
Bangalore,2015-03-19,246.6,489.0,31.9,139.9,232.5,16.2,7.54,13.5,133.1,484.2,Severe,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,19,3,Thursday,12,0,2015-03,Winter,0.5042944785276073,0.601720430107527,0.27218813905930467,57.88,Medium,3,57.9,451.6,32.599999999999966,252.64285714285714,177.5418341043678,294.90999999999997,135.89576976999436
Bangalore,2015-03-20,17.5,395.7,59.1,143.2,60.5,34.7,9.41,1.0,69.0,357.0,Very Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,20,4,Friday,12,0,2015-03,Winter,0.04422542330048016,2.3669421487603306,0.17437452615617893,46.41,Medium,2,46.7,484.2,-127.19999999999999,286.4857142857143,170.50515562656193,295.7,136.1951946086306
Bangalore,2015-03-21,174.8,205.0,119.5,103.5,35.1,39.9,4.56,54.4,193.1,342.3,Very Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,21,5,Saturday,12,1,2015-03,Winter,0.8526829268292684,2.9487179487179485,0.9419512195121951,54.25,Medium,2,54.2,357.0,-14.699999999999989,312.8857142857143,161.26130377507837,302.96333333333337,132.50504084967756
Bangalore,2015-03-22,24.7,417.5,185.4,149.7,32.5,11.1,1.61,82.5,120.8,384.3,Very Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,22,6,Sunday,12,1,2015-03,Winter,0.05916167664670659,4.606153846153846,0.28934131736526947,51.25,Medium,3,51.2,342.3,42.0,354.5857142857143,129.3219938573409,299.27333333333337,128.4522021215871
Bangalore,2015-03-23,331.9,16.8,164.3,118.1,48.5,48.0,2.06,30.2,20.4,481.9,Severe,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,23,0,Monday,13,0,2015-03,Winter,19.75595238095238,2.4350515463917524,1.2142857142857142,45.16,Medium,3,45.3,384.3,97.59999999999997,411.25714285714287,59.86620797363816,311.23999999999995,128.1766012322385
Bangalore,2015-03-24,428.4,588.4,18.7,57.9,105.6,22.6,7.08,71.4,189.6,253.3,Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,24,1,Tuesday,13,0,2015-03,Winter,0.7280761386811693,0.5482954545454546,0.3222297756628144,61.79,High,3,61.5,481.9,-228.59999999999997,393.5142857142858,84.76539051152578,314.65333333333336,125.08570781208613
Bangalore,2015-03-25,46.1,358.7,77.0,148.6,200.5,41.2,2.82,13.6,64.3,310.6,Very Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,25,2,Wednesday,13,0,2015-03,Winter,0.12851965430722054,0.7411471321695761,0.17925843323111235,49.24,Medium,3,49.3,253.3,57.30000000000001,373.37142857142857,85.41244472725121,313.97666666666663,125.04969131849381
Bangalore,2015-03-26,106.4,595.3,179.7,26.1,146.3,21.2,9.66,34.4,79.5,253.6,Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,26,3,Thursday,13,0,2015-03,Winter,0.1787334117251806,0.17840054682159945,0.13354611120443474,55.49,Medium,3,55.6,310.6,-57.00000000000003,340.42857142857144,79.83035584466435,309.7566666666666,124.87385271526635
Bangalore,2015-03-27,200.3,304.6,155.9,132.0,213.8,25.6,1.29,16.2,36.0,361.9,Very Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,27,4,Friday,13,0,2015-03,Winter,0.6575837163493106,0.6173994387277829,0.11818778726198292,48.96,Medium,3,48.9,253.6,108.29999999999998,341.12857142857143,80.0211370885993,319.31666666666666,117.02110945240298
Bangalore,2015-03-28,371.3,579.8,199.3,116.1,47.5,46.0,6.35,51.5,54.9,154.3,Moderate,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,28,5,Saturday,13,1,2015-03,Winter,0.6403932390479476,2.444210526315789,0.09468782338737496,66.82,High,4,66.6,361.9,-207.59999999999997,314.2714285714286,106.67293805968657,319.61333333333334,116.57543283312269
Bangalore,2015-03-29,100.6,241.9,108.1,10.0,127.3,15.5,6.28,45.1,24.8,233.8,Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,29,6,Sunday,13,1,2015-03,Winter,0.41587432823480774,0.07855459544383346,0.10252170318313353,35.93,Low,0,35.9,154.3,79.5,292.77142857142854,105.36491690446933,321.6666666666667,114.41181917885977
Bangalore,2015-03-30,328.8,213.9,113.0,73.1,137.1,35.3,0.62,16.8,43.2,478.8,Severe,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,30,0,Monday,14,0,2015-03,Winter,1.5371669004207573,0.5331874544128373,0.20196353436185133,41.86,Medium,0,42.0,233.8,245.0,292.3285714285714,104.43996224762688,324.7,117.39310618307346
Bangalore,2015-03-31,498.1,421.4,19.9,114.7,13.3,44.1,6.65,23.6,117.3,389.2,Very Poor,0,0,0,0,0,0,0,0,0,2015,3,March,1,Q1,31,1,Tuesday,14,0,2015-03,Winter,1.182012339819649,8.62406015037594,0.2783578547698149,55.4,Medium,3,55.5,478.8,-89.60000000000002,311.74285714285713,108.52701441181766,321.98999999999995,114.82150870838171
Bangalore,2015-04-01,89.9,41.4,174.2,27.1,86.5,4.0,3.06,45.8,8.9,199.7,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,1,2,Wednesday,14,0,2015-04,Summer,2.171497584541063,0.3132947976878613,0.21497584541062803,28.17,Low,1,28.1,389.2,-189.5,295.9,116.52181483882471,316.6633333333333,116.7124420378427
Bangalore,2015-04-02,303.2,328.1,160.1,92.0,124.5,43.4,8.15,30.3,80.1,453.2,Severe,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,2,3,Thursday,14,0,2015-04,Summer,0.9241085035050288,0.7389558232931727,0.2441328863151478,60.57,High,3,60.7,199.7,253.5,324.4142857142857,128.27480174182608,321.06666666666666,119.34778599952543
Bangalore,2015-04-03,289.0,390.8,20.1,97.0,191.5,17.0,2.89,7.8,60.7,439.0,Severe,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,3,4,Friday,14,0,2015-04,Summer,0.7395087001023541,0.5065274151436031,0.1553224155578301,41.7,Medium,1,41.8,453.2,-14.199999999999989,335.42857142857144,135.15549950933953,323.72999999999996,121.10438116736753
Bangalore,2015-04-04,62.6,454.7,155.9,133.9,226.2,9.5,9.23,29.9,118.6,435.0,Severe,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,4,5,Saturday,14,1,2015-04,Summer,0.1376731911150209,0.5919540229885059,0.2608313173521003,60.72,High,5,60.9,439.0,-4.0,375.52857142857147,112.14045826976286,325.72666666666663,122.466659596168
Bangalore,2015-04-05,244.9,38.6,186.7,87.3,121.1,21.4,4.45,5.8,45.3,396.1,Very Poor,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,5,6,Sunday,14,1,2015-04,Summer,6.344559585492228,0.7208918249380677,1.1735751295336787,41.24,Medium,1,41.1,435.0,-38.89999999999998,398.7142857142857,93.11824791757061,327.2033333333333,123.05753765906684
Bangalore,2015-04-06,454.3,212.3,182.1,59.6,217.1,23.7,6.86,71.0,67.6,175.0,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,6,0,Monday,15,0,2015-04,Summer,2.139896373056995,0.2745278673422386,0.3184173339613754,62.74,High,3,62.7,396.1,-221.10000000000002,355.3142857142857,117.2429731877557,321.6166666666667,126.10122393601472
Bangalore,2015-04-07,134.9,388.6,188.6,143.7,178.0,25.8,0.65,3.1,70.9,348.1,Very Poor,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,7,1,Tuesday,15,0,2015-04,Summer,0.34714359238291304,0.8073033707865168,0.1824498198661863,49.97,Medium,2,49.9,175.0,173.10000000000002,349.4428571428571,116.28841812698387,317.72999999999996,123.30497417043817
Bangalore,2015-04-08,148.1,365.9,136.7,57.3,14.2,22.3,9.5,91.2,197.0,321.8,Very Poor,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,8,2,Wednesday,15,0,2015-04,Summer,0.40475539764963103,4.035211267605634,0.5383984695271933,59.13,Medium,3,59.2,348.1,-26.30000000000001,366.8857142857143,97.76622505704515,319.31,123.03399684359749
Bangalore,2015-04-09,412.4,227.8,21.6,34.7,138.8,33.7,8.77,3.1,97.7,185.2,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,9,3,Thursday,15,0,2015-04,Summer,1.8103599648814748,0.25,0.4288849868305531,46.33,Medium,2,46.5,321.8,-136.60000000000002,328.59999999999997,110.03664541112371,310.22666666666663,122.52263107865743
Bangalore,2015-04-10,421.2,90.5,66.7,105.0,193.4,24.5,3.64,78.8,56.8,125.0,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,10,4,Friday,15,0,2015-04,Summer,4.65414364640884,0.5429162357807652,0.6276243093922652,52.52,Medium,3,52.2,185.2,-60.19999999999999,283.74285714285713,120.98762825378562,305.85333333333335,126.78495432691597
Bangalore,2015-04-11,446.6,551.3,43.6,18.8,149.4,5.6,3.25,90.8,37.3,115.4,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,11,5,Saturday,15,1,2015-04,Summer,0.8100852530382733,0.12583668005354753,0.06765826228913477,47.61,Medium,3,47.5,125.0,-9.599999999999994,238.08571428571426,114.52554923933548,298.76666666666665,131.36336636592605
Bangalore,2015-04-12,86.7,460.4,97.6,83.4,242.5,47.8,7.65,21.2,144.1,443.2,Severe,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,12,6,Sunday,15,1,2015-04,Summer,0.1883145091225022,0.3439175257731959,0.3129887054735013,62.31,High,4,62.5,115.4,327.79999999999995,244.81428571428572,126.15007502404211,309.5366666666667,129.44085450927756
Bangalore,2015-04-13,331.5,434.7,98.0,147.0,49.2,37.1,6.58,14.2,46.0,481.5,Severe,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,13,0,Monday,16,0,2015-04,Summer,0.7625948930296756,2.9878048780487805,0.10582010582010583,53.63,Medium,1,53.8,443.2,38.30000000000001,288.6,149.00157717286092,320.3366666666667,129.8341315396059
Bangalore,2015-04-14,121.0,349.1,97.3,108.5,77.9,41.6,0.5,56.6,70.6,301.0,Very Poor,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,14,1,Tuesday,16,0,2015-04,Summer,0.3466055571469493,1.3928112965340178,0.20223431681466625,46.07,Medium,1,46.3,481.5,-180.5,281.87142857142857,146.91574358892154,327.29,122.58965290757622
Bangalore,2015-04-15,79.2,575.0,178.9,53.8,246.4,17.3,7.97,83.9,93.7,174.6,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,15,2,Wednesday,16,0,2015-04,Summer,0.13773913043478261,0.21834415584415584,0.16295652173913044,64.51,High,5,64.3,301.0,-126.4,260.8428571428571,150.73314009802075,330.27000000000004,117.48201960740415
Bangalore,2015-04-16,365.7,54.0,19.9,122.2,136.6,49.4,1.24,29.9,75.4,142.2,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,16,3,Thursday,16,0,2015-04,Summer,6.772222222222222,0.8945827232796487,1.3962962962962964,45.22,Medium,2,45.5,174.6,-32.400000000000006,254.7,155.14134415643912,322.4266666666666,121.98824684294836
Bangalore,2015-04-17,225.7,575.8,48.4,77.6,202.8,5.9,2.54,87.5,64.4,381.4,Very Poor,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,17,4,Friday,16,0,2015-04,Summer,0.3919763806877388,0.38264299802761337,0.11184439041333798,50.56,Medium,3,50.5,142.2,239.2,291.3285714285715,149.58400888559495,320.08666666666664,120.08340128580564
Bangalore,2015-04-18,72.7,39.3,122.2,9.8,18.7,28.0,4.2,7.3,168.2,140.9,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,18,5,Saturday,16,1,2015-04,Summer,1.8498727735368958,0.5240641711229947,4.2798982188295165,31.73,Low,1,31.8,381.4,-240.49999999999997,294.9714285714286,144.82014954517118,308.6433333333334,120.26219253790026
Bangalore,2015-04-19,431.0,350.1,137.9,15.2,155.1,8.9,3.51,12.7,81.2,118.7,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,19,6,Sunday,16,1,2015-04,Summer,1.2310768351899457,0.09800128949065119,0.23193373321908026,43.54,Medium,1,43.5,140.9,-22.200000000000003,248.6142857142857,141.35903966580318,300.7,124.7444366805936
Bangalore,2015-04-20,140.6,23.5,117.6,20.8,231.9,16.1,3.08,79.7,169.6,316.0,Very Poor,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,20,0,Monday,17,0,2015-04,Summer,5.982978723404255,0.08969383354894352,7.217021276595744,47.22,Medium,3,47.3,118.7,197.3,224.97142857142856,105.10824126086592,299.8233333333333,124.53424036379919
Bangalore,2015-04-21,2.7,68.2,28.5,66.1,152.5,0.6,8.01,98.5,144.2,175.1,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,21,1,Tuesday,17,0,2015-04,Summer,0.039589442815249266,0.43344262295081964,2.1143695014662756,42.57,Medium,2,42.5,316.0,-140.9,206.98571428571427,100.60555697991094,292.85,125.49423877420527
Bangalore,2015-04-22,246.3,114.3,120.0,10.6,160.4,12.5,9.33,3.9,84.5,397.2,Very Poor,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,22,2,Wednesday,17,0,2015-04,Summer,2.1548556430446197,0.06608478802992518,0.7392825896762905,40.44,Medium,1,40.6,175.1,222.1,238.78571428571428,121.64348768116653,290.0266666666667,121.99847351598252
Bangalore,2015-04-23,491.5,415.3,136.8,11.8,225.2,36.6,7.74,15.4,107.2,381.6,Very Poor,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,23,3,Thursday,17,0,2015-04,Summer,1.1834818203708162,0.05239786856127887,0.2581266554298098,61.5,High,3,61.7,397.2,-15.599999999999966,272.9857142857143,123.60047773062256,294.3033333333333,122.91198556447742
Bangalore,2015-04-24,466.5,303.7,80.6,129.7,84.6,5.0,8.77,63.9,14.1,253.7,Poor,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,24,4,Friday,17,0,2015-04,Summer,1.5360553177477774,1.533096926713948,0.046427395456042145,52.58,Medium,3,52.5,381.6,-127.90000000000003,254.7428571428571,113.98182394783923,292.4066666666667,123.09072329351041
Bangalore,2015-04-25,104.3,538.7,57.4,70.5,216.6,28.5,4.32,66.3,72.7,246.4,Poor,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,25,5,Saturday,17,1,2015-04,Summer,0.1936142565435307,0.3254847645429363,0.13495452014108036,52.87,Medium,2,52.9,253.7,-7.299999999999983,269.81428571428575,102.85143701105066,292.1666666666667,123.17598661330432
Bangalore,2015-04-26,285.2,420.5,9.4,7.8,12.5,17.0,0.57,8.6,54.1,435.2,Severe,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,26,6,Sunday,17,1,2015-04,Summer,0.6782401902497027,0.624,0.1286563614744352,24.15,Low,0,24.2,246.4,188.79999999999998,315.0285714285714,94.58426074644986,294.61,125.31533838474348
Bangalore,2015-04-27,18.2,554.7,85.6,48.9,107.3,40.1,8.76,68.2,48.6,184.5,Moderate,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,27,0,Monday,18,0,2015-04,Summer,0.03281052821344871,0.45573159366262816,0.08761492698756083,52.75,Medium,3,52.8,435.2,-250.7,296.24285714285713,106.6485951953559,295.6166666666667,124.26626052854063
Bangalore,2015-04-28,270.6,433.1,169.6,103.8,20.5,14.2,5.84,77.9,79.7,420.6,Severe,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,28,1,Tuesday,18,0,2015-04,Summer,0.624797968136689,5.0634146341463415,0.18402216578157468,54.78,Medium,2,54.8,184.5,236.10000000000002,331.3142857142857,100.35155585193883,301.84333333333336,125.73335135785639
Bangalore,2015-04-29,328.3,14.8,166.2,121.0,44.2,42.4,4.29,39.4,141.0,478.3,Severe,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,29,2,Wednesday,18,0,2015-04,Summer,22.18243243243243,2.737556561085973,9.527027027027026,54.13,Medium,3,54.0,420.6,57.69999999999999,342.90000000000003,113.09795164664435,301.82666666666665,125.70911670594346
Bangalore,2015-04-30,326.2,133.9,0.8,103.5,170.8,36.9,9.63,96.1,143.9,476.2,Severe,0,0,0,0,0,0,0,0,0,2015,4,April,2,Q2,30,3,Thursday,18,0,2015-04,Summer,2.4361463778939507,0.6059718969555035,1.0746825989544435,62.6,High,2,62.6,478.3,-2.1000000000000227,356.4142857142857,123.65248923995881,304.7266666666667,128.76071614816576
Bangalore,2015-05-01,55.2,545.8,145.9,144.7,132.1,49.6,4.96,67.8,81.6,164.7,Moderate,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,1,4,Friday,18,0,2015-05,Summer,0.10113594723341884,1.0953822861468585,0.14950531330157568,64.63,High,3,64.7,476.2,-311.5,343.69999999999993,139.53028345129968,303.56,129.8986835961012
Bangalore,2015-05-02,144.9,473.6,36.9,85.0,88.3,27.7,3.84,35.9,104.2,462.1,Severe,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,2,5,Saturday,18,1,2015-05,Summer,0.3059543918918919,0.9626274065685164,0.22001689189189189,44.46,Medium,1,44.5,164.7,297.40000000000003,374.5142857142858,138.27317682244617,303.8566666666667,130.26187597809783
Bangalore,2015-05-03,267.7,205.7,49.9,97.4,47.2,49.8,1.4,0.1,173.8,417.7,Severe,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,3,6,Sunday,18,1,2015-05,Summer,1.3014098201263977,2.0635593220338984,0.8449197860962568,44.13,Medium,2,44.2,462.1,-44.400000000000034,372.0142857142857,137.14671497550157,303.1466666666667,129.55600502015187
Bangalore,2015-05-04,498.7,77.3,83.4,114.3,102.6,49.6,0.79,39.4,174.7,215.5,Poor,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,4,0,Monday,19,0,2015-05,Summer,6.451487710219922,1.1140350877192984,2.260025873221216,56.16,Medium,4,56.2,417.7,-202.2,376.4428571428571,130.41801840163637,295.83000000000004,128.0421028546793
Bangalore,2015-05-05,449.4,173.3,59.0,22.7,172.9,33.2,3.47,27.3,27.7,149.0,Moderate,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,5,1,Tuesday,19,0,2015-05,Summer,2.5931909982688977,0.13128976286871022,0.15983843046739757,41.65,Medium,1,41.7,215.5,-66.5,337.64285714285717,153.4576364684281,287.59333333333336,129.31094823460745
Bangalore,2015-05-06,436.4,105.4,46.1,85.0,5.5,45.2,8.36,2.3,170.4,204.6,Poor,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,6,2,Wednesday,19,0,2015-05,Summer,4.140417457305502,15.454545454545455,1.6166982922201139,49.81,Medium,4,49.8,149.0,55.599999999999994,298.54285714285714,146.34991011434283,288.58,128.53280112686113
Bangalore,2015-05-07,171.6,370.3,1.0,100.5,189.7,35.8,8.12,77.1,93.6,339.8,Very Poor,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,7,3,Thursday,19,0,2015-05,Summer,0.4634080475290305,0.5297838692672642,0.2527680259249257,57.35,Medium,2,57.1,204.6,135.20000000000002,279.0571428571429,126.48584712848135,288.30333333333334,128.4091399779823
Bangalore,2015-05-08,285.6,330.8,123.5,122.6,66.6,12.6,0.81,98.7,51.6,435.6,Severe,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,8,4,Friday,19,0,2015-05,Summer,0.8633615477629988,1.840840840840841,0.15598548972188633,48.91,Medium,2,49.0,339.8,95.80000000000001,317.75714285714287,127.10644957597377,292.0966666666667,131.08577208712683
Bangalore,2015-05-09,25.4,76.7,9.6,27.6,205.2,33.1,1.8,48.5,177.8,223.3,Poor,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,9,5,Saturday,19,1,2015-05,Summer,0.33116036505867014,0.1345029239766082,2.318122555410691,38.3,Low,2,38.2,435.6,-212.3,283.64285714285717,113.19385815409578,293.3666666666667,130.1959539954357
Bangalore,2015-05-10,285.4,436.6,16.8,100.3,141.7,39.9,3.13,13.2,67.1,435.4,Severe,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,10,6,Sunday,19,1,2015-05,Summer,0.6536875858909756,0.707833450952717,0.1536875858909757,46.63,Medium,1,46.8,223.3,212.09999999999997,286.1714285714286,116.8269762552828,303.7133333333333,128.6793843396175
Bangalore,2015-05-11,264.2,144.3,180.6,147.1,191.3,40.6,2.59,65.5,122.5,414.2,Severe,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,11,0,Monday,20,0,2015-05,Summer,1.8309078309078306,0.7689492943021432,0.8489258489258489,63.96,High,4,64.1,435.4,-21.19999999999999,314.5571428571429,120.86347473000087,313.67333333333335,125.11546097390467
Bangalore,2015-05-12,474.4,433.0,138.0,56.1,45.7,47.2,9.0,95.2,41.3,403.9,Severe,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,12,1,Tuesday,20,0,2015-05,Summer,1.0956120092378752,1.2275711159737417,0.09538106235565819,65.78,High,4,65.9,414.2,-10.300000000000011,350.9714285714286,99.11176711648531,312.36333333333334,123.91246766842383
Bangalore,2015-05-13,260.6,471.1,197.0,136.5,112.7,6.4,5.0,35.7,46.4,458.5,Severe,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,13,2,Wednesday,20,0,2015-05,Summer,0.5531734239015071,1.2111801242236024,0.09849288898323073,54.1,Medium,3,54.0,403.9,54.60000000000002,387.24285714285713,81.5141471799603,311.59666666666664,122.89689674635841
Bangalore,2015-05-14,354.6,582.1,72.1,120.8,238.4,47.3,2.28,76.2,185.0,241.6,Poor,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,14,3,Thursday,20,0,2015-05,Summer,0.6091736814980244,0.5067114093959731,0.317814808452156,74.0,High,6,74.0,458.5,-216.9,373.2142857142857,97.85256645538124,309.6166666666667,123.55026921455301
Bangalore,2015-05-15,14.5,529.5,177.6,40.6,21.9,36.0,0.11,16.9,26.9,26.9,Good,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,15,4,Friday,20,0,2015-05,Summer,0.027384324834749764,1.853881278538813,0.050802644003777146,35.47,Low,2,35.6,241.6,-214.7,314.82857142857137,157.91881579138192,304.6933333333333,131.78449475363664
Bangalore,2015-05-16,470.5,53.0,131.7,58.5,243.8,13.9,8.38,8.8,52.6,179.7,Moderate,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,16,5,Saturday,20,1,2015-05,Summer,8.877358490566039,0.23995077932731745,0.9924528301886792,50.22,Medium,3,50.2,26.9,152.79999999999998,308.59999999999997,162.91142787825956,305.9433333333334,130.36021892495017
Bangalore,2015-05-17,107.2,465.9,146.5,146.8,38.4,19.7,1.25,96.6,38.1,451.1,Severe,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,17,6,Sunday,20,1,2015-05,Summer,0.2300922944837948,3.822916666666667,0.08177720540888603,50.35,Medium,3,50.2,179.7,271.40000000000003,310.84285714285716,165.04221537880207,308.26666666666665,132.3572264831009
Bangalore,2015-05-18,137.5,446.2,42.2,113.9,77.1,28.8,6.57,40.4,177.3,422.8,Severe,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,18,0,Monday,21,0,2015-05,Summer,0.30815777678171224,1.4773022049286642,0.39735544598834605,53.57,Medium,2,53.5,451.1,-28.30000000000001,312.07142857142856,165.9692412696373,317.6633333333333,130.05197762839865
Bangalore,2015-05-19,58.5,505.1,89.9,66.6,158.9,25.0,1.11,68.0,59.9,97.5,Satisfactory,0,0,0,0,0,0,0,0,0,2015,5,May,2,Q2,19,1,Tuesday,21,0,2015-05,Summer,0.11581864977232231,0.4191315292636878,0.11859037814294199,45.32,Medium,1,45.2,422.8,-325.3,268.3,177.70367657048266,316.9566666666667,131.22269747773578
