City,Date,Year,Month,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Anomaly,Anomaly_Label,Anomaly_Score,Cluster
Bangalore,2015-06-16,2015,6,Summer,482.6,320.9,77.7,0.9,38.2,37.0,7.36,62.6,184.8,270.9,Poor,0.0,Normal,-0.52287,0
Bangalore,2015-06-17,2015,6,Summer,147.4,186.0,112.6,145.4,20.7,45.4,6.2,15.8,84.2,321.3,Very Poor,0.0,Normal,-0.51975,0
Bangalore,2015-06-18,2015,6,Summer,196.8,451.4,39.7,1.2,245.2,13.2,7.66,26.5,184.3,430.3,Severe,0.0,Normal,-0.54603,1
Bangalore,2015-06-19,2015,6,Summer,227.3,169.2,49.7,114.0,64.1,25.2,0.12,99.6,64.6,382.6,Very Poor,0.0,Normal,-0.52015,0
Bangalore,2015-06-20,2015,6,Summer,481.3,470.6,3.4,18.1,225.7,6.3,3.67,25.9,75.8,457.8,Severe,0.0,Normal,-0.55285,1
Bangalore,2015-06-21,2015,6,Summer,92.7,93.4,99.3,125.4,45.3,25.1,2.86,74.2,186.1,244.4,Poor,0.0,Normal,-0.50456,0
Bangalore,2015-06-22,2015,6,Summer,290.1,384.6,86.7,144.6,129.9,48.9,0.44,74.4,98.1,440.1,Severe,0.0,Normal,-0.52034,1
Bangalore,2015-06-23,2015,6,Summer,479.7,346.6,67.1,80.6,37.8,35.1,7.4,31.4,132.3,296.6,Poor,0.0,Normal,-0.49488,0
Bangalore,2015-06-24,2015,6,Summer,375.0,525.8,22.3,19.0,216.1,17.6,6.39,94.9,91.2,154.8,Moderate,0.0,Normal,-0.53622,1
Bangalore,2015-06-25,2015,6,Summer,4.9,240.8,53.1,1.5,226.0,37.1,4.19,19.5,27.0,193.9,Moderate,0.0,Normal,-0.54053,1
Bangalore,2015-06-26,2015,6,Summer,449.5,282.6,159.6,12.0,221.0,34.7,0.37,85.0,125.1,232.6,Poor,0.0,Normal,-0.52433,1
Bangalore,2015-06-27,2015,6,Summer,347.0,63.5,33.4,29.4,223.1,44.4,6.71,88.3,9.3,497.0,Severe,0.0,Normal,-0.54694,1
Bangalore,2015-06-28,2015,6,Summer,494.9,408.0,46.9,119.8,94.9,23.9,5.71,99.0,140.1,372.4,Very Poor,0.0,Normal,-0.52176,0
Bangalore,2015-06-29,2015,6,Summer,374.9,129.9,50.9,143.7,244.6,16.8,7.33,9.2,21.9,166.5,Moderate,0.0,Normal,-0.54602,1
Bangalore,2015-06-30,2015,6,Summer,199.5,375.2,5.8,98.6,170.7,7.2,9.02,20.2,17.9,361.2,Very Poor,0.0,Normal,-0.53361,1
Bangalore,2015-07-01,2015,7,Monsoon,338.8,227.7,190.2,100.8,40.7,17.0,2.87,39.5,19.8,488.8,Severe,0.0,Normal,-0.49988,0
Bangalore,2015-07-02,2015,7,Monsoon,140.0,278.5,52.6,106.0,52.6,42.0,5.35,24.8,155.4,315.6,Very Poor,0.0,Normal,-0.4841,0
Bangalore,2015-07-03,2015,7,Monsoon,334.8,166.6,174.0,26.1,204.2,42.9,8.67,87.0,197.6,484.8,Severe,0.0,Normal,-0.53411,1
Bangalore,2015-07-04,2015,7,Monsoon,87.7,206.9,37.8,45.1,179.7,42.8,6.44,14.9,65.9,192.1,Moderate,0.0,Normal,-0.50002,1
Bangalore,2015-07-05,2015,7,Monsoon,425.2,231.4,112.4,71.5,8.4,12.9,8.12,69.9,17.6,187.6,Moderate,0.0,Normal,-0.50894,0
Bangalore,2015-07-06,2015,7,Monsoon,443.0,599.5,158.3,33.1,126.2,38.7,4.67,13.5,135.4,151.8,Moderate,0.0,Normal,-0.52166,0
Bangalore,2015-07-07,2015,7,Monsoon,33.1,478.5,62.7,39.9,228.6,16.9,3.25,32.6,83.4,469.2,Severe,0.0,Normal,-0.50414,1
Bangalore,2015-07-08,2015,7,Monsoon,248.6,542.7,54.2,56.6,176.2,37.1,1.22,61.3,69.6,398.9,Very Poor,0.0,Normal,-0.49631,1
Bangalore,2015-07-09,2015,7,Monsoon,126.5,138.6,70.0,127.0,84.3,48.8,7.6,3.1,17.0,305.2,Very Poor,0.0,Normal,-0.54819,0
Bangalore,2015-07-10,2015,7,Monsoon,316.7,130.3,142.2,67.2,88.2,38.0,7.52,85.6,42.4,466.7,Severe,0.0,Normal,-0.47584,0
Bangalore,2015-07-11,2015,7,Monsoon,84.1,459.9,136.1,64.3,198.3,35.0,4.9,52.5,6.2,442.5,Severe,0.0,Normal,-0.49195,1
Bangalore,2015-07-12,2015,7,Monsoon,17.2,54.5,48.7,41.7,129.2,30.8,7.63,28.5,63.3,170.3,Moderate,0.0,Normal,-0.51031,1
Bangalore,2015-07-13,2015,7,Monsoon,467.1,66.3,196.8,71.5,88.8,7.3,4.03,90.1,126.7,139.0,Moderate,0.0,Normal,-0.53572,0
Bangalore,2015-07-14,2015,7,Monsoon,252.8,103.9,187.5,81.5,199.2,20.7,6.58,66.7,27.2,402.8,Severe,0.0,Normal,-0.49102,1
Bangalore,2015-07-15,2015,7,Monsoon,383.9,572.8,151.1,62.8,36.7,31.2,9.5,16.7,84.8,193.7,Moderate,0.0,Normal,-0.52182,0
Bangalore,2015-07-16,2015,7,Monsoon,76.2,165.3,90.6,39.3,39.9,15.1,6.14,85.3,176.4,219.8,Poor,0.0,Normal,-0.49641,0
Bangalore,2015-07-17,2015,7,Monsoon,410.2,64.3,21.8,136.8,145.0,39.9,1.58,25.5,165.9,196.9,Moderate,0.0,Normal,-0.53374,1
Bangalore,2015-07-18,2015,7,Monsoon,86.1,192.7,93.2,9.5,94.5,25.6,8.86,58.3,33.9,186.7,Moderate,0.0,Normal,-0.50094,0
Bangalore,2015-07-19,2015,7,Monsoon,129.3,363.4,150.8,24.8,123.3,1.2,9.35,52.7,25.5,316.5,Very Poor,0.0,Normal,-0.51562,0
Bangalore,2015-07-20,2015,7,Monsoon,139.8,45.3,124.5,11.7,103.3,44.6,2.94,71.2,108.4,315.4,Very Poor,0.0,Normal,-0.5104,0
Bangalore,2015-07-21,2015,7,Monsoon,83.0,230.5,196.4,24.7,189.3,7.1,2.1,44.3,112.0,187.0,Moderate,0.0,Normal,-0.50521,1
Bangalore,2015-07-22,2015,7,Monsoon,308.0,105.3,77.6,21.4,219.5,5.1,4.87,33.9,35.4,458.0,Severe,0.0,Normal,-0.50833,1
Bangalore,2015-07-23,2015,7,Monsoon,214.4,593.2,23.6,54.6,27.6,0.5,1.05,79.2,154.0,372.7,Very Poor,0.0,Normal,-0.54787,0
Bangalore,2015-07-24,2015,7,Monsoon,430.4,554.9,55.4,145.3,117.1,38.5,7.6,76.3,191.4,257.9,Poor,0.0,Normal,-0.53382,0
Bangalore,2015-07-25,2015,7,Monsoon,93.6,324.6,40.7,13.6,114.8,34.9,5.97,22.4,64.9,274.6,Poor,0.0,Normal,-0.48566,0
Bangalore,2015-07-26,2015,7,Monsoon,193.6,424.2,26.2,142.5,43.9,18.2,6.36,98.6,57.1,392.7,Very Poor,0.0,Normal,-0.52359,0
Bangalore,2015-07-27,2015,7,Monsoon,35.8,568.7,196.9,117.1,19.7,32.1,0.19,85.9,170.7,205.3,Poor,1.0,Anomaly,-0.57786,0
Bangalore,2015-07-28,2015,7,Monsoon,374.2,190.8,24.2,27.1,217.7,2.8,3.95,34.7,111.4,160.7,Moderate,0.0,Normal,-0.50719,1
Bangalore,2015-07-29,2015,7,Monsoon,93.7,530.0,153.1,127.3,112.8,49.0,7.01,15.4,125.0,210.2,Poor,0.0,Normal,-0.52743,0
Bangalore,2015-07-30,2015,7,Monsoon,479.3,177.6,134.3,97.9,177.2,26.8,9.99,19.2,111.1,199.9,Moderate,0.0,Normal,-0.50684,1
Bangalore,2015-07-31,2015,7,Monsoon,68.9,250.7,166.9,0.7,49.7,33.2,3.94,98.3,50.5,128.0,Moderate,0.0,Normal,-0.53255,0
Bangalore,2015-08-01,2015,8,Monsoon,178.4,522.7,98.3,82.4,243.6,42.7,0.38,5.8,79.5,345.1,Very Poor,0.0,Normal,-0.53137,1
Bangalore,2015-08-02,2015,8,Monsoon,460.8,255.9,70.3,123.3,211.5,42.7,2.59,49.2,71.9,205.9,Poor,0.0,Normal,-0.49591,1
Bangalore,2015-08-03,2015,8,Monsoon,355.4,519.4,62.0,22.2,97.7,49.9,8.73,27.2,113.6,184.1,Moderate,0.0,Normal,-0.52614,0
Bangalore,2015-08-04,2015,8,Monsoon,470.9,189.1,128.7,25.0,70.3,39.3,2.75,16.2,56.2,159.5,Moderate,0.0,Normal,-0.50367,0
Bangalore,2015-08-05,2015,8,Monsoon,62.1,593.6,26.1,138.3,51.1,46.7,1.04,41.9,54.8,158.3,Moderate,1.0,Anomaly,-0.56452,0
Bangalore,2015-08-06,2015,8,Monsoon,484.7,591.3,90.8,4.6,218.5,38.3,7.27,22.3,90.4,165.8,Moderate,0.0,Normal,-0.5529,1
Bangalore,2015-08-07,2015,8,Monsoon,328.0,510.8,17.7,30.6,80.9,37.9,2.52,67.5,126.0,478.0,Severe,0.0,Normal,-0.50003,0
Bangalore,2015-08-08,2015,8,Monsoon,276.6,232.5,148.5,86.7,125.7,20.0,4.4,43.2,8.1,426.6,Severe,0.0,Normal,-0.46602,0
Bangalore,2015-08-09,2015,8,Monsoon,236.4,301.8,191.9,47.5,72.5,33.3,0.34,70.4,58.2,389.6,Very Poor,0.0,Normal,-0.50205,0
Bangalore,2015-08-10,2015,8,Monsoon,227.6,203.6,172.2,136.9,114.5,9.4,8.49,0.6,180.6,382.8,Very Poor,0.0,Normal,-0.53167,0
Bangalore,2015-08-11,2015,8,Monsoon,221.9,251.5,38.9,61.7,9.2,40.9,4.59,47.4,11.2,378.4,Very Poor,0.0,Normal,-0.51881,0
Bangalore,2015-08-12,2015,8,Monsoon,305.5,247.0,29.8,95.7,53.8,12.6,1.64,5.1,70.8,455.5,Severe,0.0,Normal,-0.50129,0
Bangalore,2015-08-13,2015,8,Monsoon,488.8,278.0,178.0,44.4,208.4,5.0,8.73,41.1,65.8,228.0,Poor,0.0,Normal,-0.52585,1
Bangalore,2015-08-14,2015,8,Monsoon,39.8,541.1,78.6,106.7,109.6,10.5,6.32,51.6,147.7,170.0,Moderate,0.0,Normal,-0.49689,0
Bangalore,2015-08-15,2015,8,Monsoon,305.7,223.0,15.1,66.8,245.7,7.0,5.33,1.4,112.6,455.7,Severe,0.0,Normal,-0.52738,1
Bangalore,2015-08-16,2015,8,Monsoon,7.2,160.6,63.2,46.5,35.9,46.2,9.1,88.2,165.7,196.6,Moderate,1.0,Anomaly,-0.5635,0
Bangalore,2015-08-17,2015,8,Monsoon,393.5,88.9,108.2,96.8,236.8,36.5,2.66,7.4,102.9,116.8,Moderate,0.0,Normal,-0.51057,1
Bangalore,2015-08-18,2015,8,Monsoon,492.6,492.4,56.2,16.0,227.3,33.5,0.45,0.3,190.9,489.1,Severe,1.0,Anomaly,-0.58336,1
Bangalore,2015-08-19,2015,8,Monsoon,92.1,485.0,165.7,11.6,106.5,22.2,2.33,63.6,111.8,478.5,Severe,0.0,Normal,-0.49127,0
Bangalore,2015-08-20,2015,8,Monsoon,462.6,428.9,12.9,10.8,101.0,23.4,1.21,88.2,86.8,398.6,Very Poor,0.0,Normal,-0.54275,0
Bangalore,2015-08-21,2015,8,Monsoon,154.1,105.4,175.3,40.7,96.1,4.3,2.32,65.8,97.2,326.4,Very Poor,0.0,Normal,-0.49905,0
Bangalore,2015-08-22,2015,8,Monsoon,82.2,178.0,138.5,145.7,28.9,16.6,9.92,94.6,182.0,234.0,Poor,1.0,Anomaly,-0.56646,0
Bangalore,2015-08-23,2015,8,Monsoon,429.9,473.4,30.2,20.5,184.8,49.9,4.18,67.6,50.3,461.8,Severe,0.0,Normal,-0.53254,1
Bangalore,2015-08-24,2015,8,Monsoon,50.6,528.2,90.7,72.5,205.1,39.7,4.2,39.6,131.6,146.2,Moderate,0.0,Normal,-0.49523,1
Bangalore,2015-08-25,2015,8,Monsoon,75.4,558.9,1.7,119.8,134.0,49.9,4.54,53.0,188.4,250.2,Poor,1.0,Anomaly,-0.56354,1
Bangalore,2015-08-26,2015,8,Monsoon,409.9,348.9,66.5,99.3,215.6,19.1,9.63,64.7,145.9,298.9,Poor,0.0,Normal,-0.49537,1
Bangalore,2015-08-27,2015,8,Monsoon,382.0,503.0,192.5,121.2,233.8,25.4,3.11,93.3,89.6,141.2,Moderate,0.0,Normal,-0.53327,1
Bangalore,2015-08-28,2015,8,Monsoon,89.5,151.2,17.7,108.5,156.7,23.4,5.13,7.5,12.7,198.3,Moderate,0.0,Normal,-0.52143,1
Bangalore,2015-08-29,2015,8,Monsoon,126.6,454.0,127.6,148.5,159.1,47.5,8.17,87.5,31.2,434.0,Severe,0.0,Normal,-0.54316,1
Bangalore,2015-08-30,2015,8,Monsoon,394.2,307.2,3.4,34.9,248.9,7.1,8.32,52.4,72.6,257.2,Poor,0.0,Normal,-0.53848,1
Bangalore,2015-08-31,2015,8,Monsoon,22.2,578.9,25.5,71.6,236.1,14.3,3.86,63.5,46.7,123.1,Moderate,0.0,Normal,-0.54197,1
Bangalore,2015-09-01,2015,9,Monsoon,23.8,271.5,173.0,71.4,87.7,24.6,6.11,5.5,156.8,221.5,Poor,0.0,Normal,-0.51012,0
Bangalore,2015-09-02,2015,9,Monsoon,26.1,239.7,175.6,21.1,47.4,29.0,8.74,51.3,85.2,193.2,Moderate,0.0,Normal,-0.51513,0
Bangalore,2015-09-03,2015,9,Monsoon,230.3,511.3,155.5,84.1,20.7,5.5,4.91,94.7,188.9,384.9,Very Poor,0.0,Normal,-0.5398,0
Bangalore,2015-09-04,2015,9,Monsoon,308.2,241.5,174.9,33.6,5.7,5.3,5.91,14.5,109.9,458.2,Severe,0.0,Normal,-0.52107,0
Bangalore,2015-09-05,2015,9,Monsoon,67.0,593.4,41.0,51.2,205.8,36.8,4.62,75.8,143.1,163.2,Moderate,0.0,Normal,-0.52189,1
Bangalore,2015-09-06,2015,9,Monsoon,343.5,563.0,196.0,52.0,58.0,11.4,1.42,10.9,70.1,493.5,Severe,0.0,Normal,-0.53478,0
Bangalore,2015-09-07,2015,9,Monsoon,298.2,180.3,175.7,26.5,187.3,18.8,5.03,83.2,6.4,448.2,Severe,0.0,Normal,-0.50662,1
Bangalore,2015-09-08,2015,9,Monsoon,469.3,500.8,124.6,63.6,40.5,34.1,7.93,27.6,99.1,174.1,Moderate,0.0,Normal,-0.49972,0
Bangalore,2015-09-09,2015,9,Monsoon,160.6,596.0,32.6,39.9,197.1,41.6,6.0,6.1,25.4,331.4,Very Poor,0.0,Normal,-0.53934,1
Bangalore,2015-09-10,2015,9,Monsoon,151.6,166.1,137.2,117.4,68.4,32.5,1.67,95.7,116.2,324.5,Very Poor,0.0,Normal,-0.49929,0
Bangalore,2015-09-11,2015,9,Monsoon,61.3,400.2,52.6,6.1,136.6,31.7,8.49,6.5,174.1,362.7,Very Poor,0.0,Normal,-0.53375,1
Bangalore,2015-09-12,2015,9,Monsoon,6.3,276.9,90.9,15.3,65.4,48.4,4.38,76.2,51.6,226.9,Poor,0.0,Normal,-0.53566,0
Bangalore,2015-09-13,2015,9,Monsoon,262.8,245.4,109.5,29.8,32.1,4.1,4.57,58.0,53.1,412.8,Severe,0.0,Normal,-0.48681,0
Bangalore,2015-09-14,2015,9,Monsoon,22.4,71.9,110.7,110.7,91.2,40.3,2.82,64.4,95.0,130.7,Moderate,0.0,Normal,-0.50175,0
Bangalore,2015-09-15,2015,9,Monsoon,132.7,298.7,62.0,80.1,7.9,47.0,1.15,18.7,40.4,310.0,Very Poor,0.0,Normal,-0.53221,0
Bangalore,2015-09-16,2015,9,Monsoon,70.1,442.5,15.5,146.2,120.1,27.0,2.66,29.7,25.5,417.5,Severe,0.0,Normal,-0.52743,0
Bangalore,2015-09-17,2015,9,Monsoon,494.2,410.7,163.8,32.5,192.6,12.0,0.42,42.8,135.0,375.8,Very Poor,0.0,Normal,-0.52482,1
Bangalore,2015-09-18,2015,9,Monsoon,113.3,82.6,145.2,12.9,94.6,45.3,7.68,64.0,101.2,277.1,Poor,0.0,Normal,-0.50786,0
Bangalore,2015-09-19,2015,9,Monsoon,217.6,60.7,74.8,26.6,32.1,11.1,9.06,71.4,15.1,375.1,Very Poor,0.0,Normal,-0.52426,0
Bangalore,2015-09-20,2015,9,Monsoon,352.3,286.5,185.8,140.9,166.2,4.2,3.4,71.5,169.5,236.5,Poor,0.0,Normal,-0.52469,1
Bangalore,2015-09-21,2015,9,Monsoon,92.5,330.6,30.4,119.0,193.4,40.4,1.07,90.5,139.9,280.6,Poor,0.0,Normal,-0.52642,1
Bangalore,2015-09-22,2015,9,Monsoon,254.4,258.3,57.7,50.3,18.0,45.4,1.26,92.5,151.5,404.4,Severe,0.0,Normal,-0.52955,0
Bangalore,2015-09-23,2015,9,Monsoon,338.0,435.4,116.3,49.7,17.5,4.2,4.0,22.8,152.8,488.0,Severe,0.0,Normal,-0.51229,0
Bangalore,2015-09-24,2015,9,Monsoon,193.8,567.8,2.4,101.1,8.5,18.1,3.4,88.8,141.0,356.9,Very Poor,0.0,Normal,-0.55449,0
Bangalore,2015-09-25,2015,9,Monsoon,414.2,489.5,94.2,113.9,58.8,41.7,1.81,21.8,133.9,484.9,Severe,0.0,Normal,-0.49681,0
Bangalore,2015-09-26,2015,9,Monsoon,185.5,408.9,28.6,112.0,104.2,43.6,8.37,67.9,147.5,373.6,Very Poor,0.0,Normal,-0.50192,0
Bangalore,2015-09-27,2015,9,Monsoon,210.3,166.7,149.0,101.6,26.7,15.3,6.71,75.4,64.2,369.5,Very Poor,0.0,Normal,-0.47815,0
Bangalore,2015-09-28,2015,9,Monsoon,464.3,285.6,165.0,39.8,163.4,49.9,4.02,45.9,170.1,235.6,Poor,0.0,Normal,-0.52108,1
Bangalore,2015-09-29,2015,9,Monsoon,361.8,20.7,154.5,126.0,128.5,11.7,5.94,19.5,101.7,149.1,Moderate,0.0,Normal,-0.49073,1
Bangalore,2015-09-30,2015,9,Monsoon,489.1,491.0,52.1,0.9,18.1,28.9,1.91,58.0,33.9,487.1,Severe,0.0,Normal,-0.55162,0
Bangalore,2015-10-01,2015,10,Post-Monsoon,470.4,535.2,37.9,91.5,144.9,45.0,8.38,60.2,50.7,179.7,Moderate,0.0,Normal,-0.52741,1
Bangalore,2015-10-02,2015,10,Post-Monsoon,132.7,103.3,147.0,53.8,150.6,44.8,5.94,66.1,105.4,310.0,Very Poor,0.0,Normal,-0.48089,1
Bangalore,2015-10-03,2015,10,Post-Monsoon,402.1,472.6,37.4,101.4,210.9,33.4,9.47,22.5,142.5,460.7,Severe,0.0,Normal,-0.51277,1
Bangalore,2015-10-04,2015,10,Post-Monsoon,200.7,61.0,159.9,14.7,86.5,29.6,8.58,55.4,13.4,362.2,Very Poor,0.0,Normal,-0.50721,0
Bangalore,2015-10-05,2015,10,Post-Monsoon,179.8,91.9,0.5,148.7,155.2,18.9,6.42,28.4,146.4,346.1,Very Poor,0.0,Normal,-0.52894,1
Bangalore,2015-10-06,2015,10,Post-Monsoon,245.5,245.3,76.2,128.5,52.3,21.3,5.77,25.3,52.7,396.5,Very Poor,0.0,Normal,-0.47629,0
Bangalore,2015-10-07,2015,10,Post-Monsoon,412.3,409.4,65.1,33.6,188.8,38.4,7.4,22.1,171.5,374.2,Very Poor,0.0,Normal,-0.49254,1
Bangalore,2015-10-08,2015,10,Post-Monsoon,301.8,209.6,100.3,103.9,153.9,2.8,5.34,85.2,186.1,451.8,Severe,0.0,Normal,-0.49409,1
Bangalore,2015-10-09,2015,10,Post-Monsoon,115.8,181.9,22.2,102.0,73.7,4.2,7.72,20.7,45.5,285.7,Poor,0.0,Normal,-0.51558,0
Bangalore,2015-10-10,2015,10,Post-Monsoon,90.6,203.3,120.2,126.5,175.5,49.5,3.23,17.2,24.7,169.0,Moderate,0.0,Normal,-0.53231,1
Bangalore,2015-10-11,2015,10,Post-Monsoon,440.8,72.2,42.9,92.5,158.7,16.5,6.86,13.8,134.8,160.7,Moderate,0.0,Normal,-0.49582,1
Bangalore,2015-10-12,2015,10,Post-Monsoon,260.7,207.5,169.1,112.9,102.1,22.9,7.79,16.9,62.4,410.7,Severe,0.0,Normal,-0.48018,0
Bangalore,2015-10-13,2015,10,Post-Monsoon,108.9,531.6,143.4,74.1,136.5,29.3,7.99,83.0,3.7,262.1,Poor,0.0,Normal,-0.51186,1
Bangalore,2015-10-14,2015,10,Post-Monsoon,240.8,138.1,109.6,51.2,141.5,27.1,7.91,69.2,40.8,392.9,Very Poor,0.0,Normal,-0.46683,1
Bangalore,2015-10-15,2015,10,Post-Monsoon,273.1,67.1,129.5,80.2,186.2,13.8,5.31,53.1,86.2,423.1,Severe,0.0,Normal,-0.45667,1
Bangalore,2015-10-16,2015,10,Post-Monsoon,456.7,42.0,16.4,105.4,174.1,43.6,1.56,15.2,93.8,125.4,Moderate,0.0,Normal,-0.53879,1
Bangalore,2015-10-17,2015,10,Post-Monsoon,317.5,547.9,117.7,30.8,100.0,46.2,6.95,41.5,97.8,467.5,Severe,0.0,Normal,-0.48977,0
Bangalore,2015-10-18,2015,10,Post-Monsoon,181.4,40.9,122.0,1.9,154.5,32.7,7.49,34.6,67.4,347.4,Very Poor,0.0,Normal,-0.49858,1
Bangalore,2015-10-19,2015,10,Post-Monsoon,322.7,235.9,182.2,134.8,156.4,18.7,1.41,59.1,59.5,472.7,Severe,0.0,Normal,-0.49218,1
Bangalore,2015-10-20,2015,10,Post-Monsoon,381.3,266.5,74.0,4.4,42.3,43.0,5.79,41.8,8.5,216.5,Poor,0.0,Normal,-0.5145,0
Bangalore,2015-10-21,2015,10,Post-Monsoon,62.5,213.3,192.4,111.8,244.5,3.1,7.65,43.6,83.8,175.6,Moderate,0.0,Normal,-0.53592,1
Bangalore,2015-10-22,2015,10,Post-Monsoon,178.3,403.2,34.9,32.7,155.9,14.5,1.18,70.2,114.3,366.4,Very Poor,0.0,Normal,-0.48731,1
Bangalore,2015-10-23,2015,10,Post-Monsoon,166.7,311.8,26.9,73.9,211.9,31.8,2.02,15.2,174.9,336.1,Very Poor,0.0,Normal,-0.50595,1
Bangalore,2015-10-24,2015,10,Post-Monsoon,188.4,424.7,29.4,97.2,47.3,40.5,4.21,87.6,86.5,393.4,Very Poor,0.0,Normal,-0.49738,0
Bangalore,2015-10-25,2015,10,Post-Monsoon,133.7,452.1,197.3,108.1,162.6,31.4,1.55,66.9,12.6,431.3,Severe,0.0,Normal,-0.51438,1
Bangalore,2015-10-26,2015,10,Post-Monsoon,176.8,268.1,154.4,58.6,106.0,30.7,3.21,22.2,140.6,343.8,Very Poor,0.0,Normal,-0.46413,0
Bangalore,2015-10-27,2015,10,Post-Monsoon,254.3,498.3,113.4,80.4,244.5,46.3,1.63,87.1,44.5,497.6,Severe,0.0,Normal,-0.52711,1
Bangalore,2015-10-28,2015,10,Post-Monsoon,67.2,230.1,173.5,11.6,63.1,37.0,4.4,17.5,58.9,186.8,Moderate,0.0,Normal,-0.5082,0
Bangalore,2015-10-29,2015,10,Post-Monsoon,179.0,385.7,115.2,82.3,64.5,46.2,1.25,7.6,171.3,345.5,Very Poor,0.0,Normal,-0.50492,0
Bangalore,2015-10-30,2015,10,Post-Monsoon,361.8,184.8,137.2,15.5,177.3,11.1,7.37,87.4,153.1,178.0,Moderate,0.0,Normal,-0.49875,1
Bangalore,2015-10-31,2015,10,Post-Monsoon,398.7,70.4,186.7,74.6,40.2,31.3,9.27,4.6,28.6,190.9,Moderate,0.0,Normal,-0.54568,0
Bangalore,2015-11-01,2015,11,Post-Monsoon,85.0,153.2,117.3,78.8,67.3,30.4,6.1,19.1,131.6,182.9,Moderate,0.0,Normal,-0.47422,0
Bangalore,2015-11-02,2015,11,Post-Monsoon,144.5,324.7,17.8,8.5,7.9,48.7,5.05,36.7,137.5,319.0,Very Poor,0.0,Normal,-0.54216,0
Bangalore,2015-11-03,2015,11,Post-Monsoon,127.2,302.0,18.2,33.1,37.9,31.6,1.35,70.9,126.1,305.8,Very Poor,0.0,Normal,-0.49589,0
Bangalore,2015-11-04,2015,11,Post-Monsoon,299.9,533.1,157.7,135.0,222.8,31.3,5.83,3.2,124.3,449.9,Severe,0.0,Normal,-0.52264,1
Bangalore,2015-11-05,2015,11,Post-Monsoon,437.4,486.3,1.3,88.3,199.6,21.2,0.45,48.1,140.8,480.3,Severe,0.0,Normal,-0.53339,1
Bangalore,2015-11-06,2015,11,Post-Monsoon,329.3,138.9,107.3,85.0,84.2,32.0,0.52,39.3,78.4,479.3,Severe,0.0,Normal,-0.47839,0
Bangalore,2015-11-07,2015,11,Post-Monsoon,133.7,344.4,108.0,17.2,1.9,34.5,0.2,82.8,4.2,310.7,Very Poor,0.0,Normal,-0.55404,0
Bangalore,2015-11-08,2015,11,Post-Monsoon,404.6,197.8,181.8,74.8,93.2,34.5,0.32,53.3,105.2,165.3,Moderate,0.0,Normal,-0.49221,0
Bangalore,2015-11-09,2015,11,Post-Monsoon,71.2,8.6,79.4,25.3,90.7,35.9,2.13,93.3,116.1,135.8,Moderate,0.0,Normal,-0.5281,0
Bangalore,2015-11-10,2015,11,Post-Monsoon,340.6,263.2,139.1,52.4,213.0,46.9,4.07,80.2,84.1,490.6,Severe,0.0,Normal,-0.49165,1
Bangalore,2015-11-11,2015,11,Post-Monsoon,387.9,381.0,120.3,56.5,245.3,37.2,2.95,50.6,38.4,338.6,Very Poor,0.0,Normal,-0.49235,1
Bangalore,2015-11-12,2015,11,Post-Monsoon,127.1,372.4,102.0,39.1,120.7,11.6,0.1,25.6,49.1,327.8,Very Poor,0.0,Normal,-0.49989,0
Bangalore,2015-11-13,2015,11,Post-Monsoon,0.5,293.3,190.4,75.8,182.5,45.6,7.07,51.8,59.4,243.3,Poor,0.0,Normal,-0.52487,1
Bangalore,2015-11-14,2015,11,Post-Monsoon,101.3,383.4,177.3,60.1,91.3,32.1,1.18,45.7,105.5,341.6,Very Poor,0.0,Normal,-0.47599,0
Bangalore,2015-11-15,2015,11,Post-Monsoon,335.8,147.0,1.0,120.7,57.3,12.1,2.86,15.4,148.2,485.8,Severe,0.0,Normal,-0.51604,0
Bangalore,2015-11-16,2015,11,Post-Monsoon,387.6,32.6,188.0,95.5,152.2,8.1,3.94,99.4,169.3,201.8,Poor,0.0,Normal,-0.53832,1
Bangalore,2015-11-17,2015,11,Post-Monsoon,98.3,158.8,88.4,13.8,191.4,8.1,7.27,96.9,42.5,225.9,Poor,0.0,Normal,-0.53011,1
Bangalore,2015-11-18,2015,11,Post-Monsoon,185.3,357.5,57.1,20.1,110.9,34.9,2.55,23.3,5.6,350.3,Very Poor,0.0,Normal,-0.50331,0
Bangalore,2015-11-19,2015,11,Post-Monsoon,382.0,404.8,2.0,8.0,206.1,41.5,5.85,44.9,187.7,368.4,Very Poor,0.0,Normal,-0.54221,1
Bangalore,2015-11-20,2015,11,Post-Monsoon,136.4,488.1,140.5,113.2,188.9,30.0,0.13,57.5,167.2,482.9,Severe,0.0,Normal,-0.50606,1
Bangalore,2015-11-21,2015,11,Post-Monsoon,2.5,219.6,58.9,81.0,229.0,48.6,1.33,79.6,111.3,179.8,Moderate,0.0,Normal,-0.54781,1
Bangalore,2015-11-22,2015,11,Post-Monsoon,111.1,501.0,80.6,12.6,207.5,6.9,3.14,41.6,147.9,269.6,Poor,0.0,Normal,-0.50068,1
Bangalore,2015-11-23,2015,11,Post-Monsoon,17.9,335.0,124.6,46.3,29.2,0.2,1.68,38.6,173.0,285.0,Poor,0.0,Normal,-0.54254,0
Bangalore,2015-11-24,2015,11,Post-Monsoon,397.8,523.7,29.1,122.9,82.7,19.5,6.86,67.7,191.9,259.1,Poor,0.0,Normal,-0.52041,0
