City,Date,Year,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Cluster,Cluster_Description,PC1,PC2
Bangalore,2015-05-19,2015,Summer,58.5,505.1,89.9,66.6,158.9,25.0,1.11,68.0,59.9,97.5,Satisfactory,1,lowest average PM2.5 among clusters,2.0063917049424638,-0.5817747335453335
Bangalore,2015-05-20,2015,Summer,302.6,440.2,189.1,64.9,246.5,31.5,5.94,62.2,123.5,452.6,Severe,1,lowest average PM2.5 among clusters,0.14978681338585273,-0.43315584838704635
Bangalore,2015-05-21,2015,Summer,427.6,544.6,111.3,21.4,224.4,12.8,4.82,59.7,128.8,142.1,Moderate,1,lowest average PM2.5 among clusters,0.03931413152270113,0.0800954166151228
Bangalore,2015-05-22,2015,Summer,209.4,196.1,30.9,13.1,174.1,26.8,6.47,17.9,72.9,368.8,Very Poor,1,lowest average PM2.5 among clusters,-0.5524885939908925,-0.4387415216880581
Bangalore,2015-05-23,2015,Summer,23.4,298.2,134.7,147.6,151.5,44.3,2.51,8.1,150.6,248.2,Poor,1,lowest average PM2.5 among clusters,0.1227141792292258,-1.8292440263653997
Bangalore,2015-05-24,2015,Summer,30.4,54.7,24.0,47.1,79.0,0.3,8.16,99.1,90.2,176.9,Moderate,0,highest average PM2.5 among clusters,0.03252569545985962,0.7944118622180512
Bangalore,2015-05-25,2015,Summer,346.8,589.5,75.4,53.4,91.0,40.4,1.82,37.5,144.4,496.8,Severe,0,highest average PM2.5 among clusters,0.8033876950347817,0.5760382487607991
Bangalore,2015-05-26,2015,Summer,350.2,197.1,191.8,100.9,39.1,12.7,7.79,69.7,21.7,172.3,Moderate,0,highest average PM2.5 among clusters,0.11030041055575533,0.5233992021622934
Bangalore,2015-05-27,2015,Summer,468.9,556.6,26.9,84.1,221.5,44.5,1.14,13.4,116.6,124.1,Moderate,1,lowest average PM2.5 among clusters,-0.5341689034737984,-0.379641552918713
Bangalore,2015-05-28,2015,Summer,462.3,111.8,83.3,71.1,62.5,33.3,6.51,66.6,59.7,156.3,Moderate,0,highest average PM2.5 among clusters,-0.8539167034676776,1.7067642274629395
Bangalore,2015-05-29,2015,Summer,143.9,539.8,93.2,146.0,147.4,42.5,1.68,60.1,164.2,318.6,Very Poor,1,lowest average PM2.5 among clusters,0.7680927862103408,-0.42079802834741453
Bangalore,2015-05-30,2015,Summer,91.3,77.0,18.0,133.9,50.9,41.4,3.58,7.9,120.5,202.0,Poor,0,highest average PM2.5 among clusters,-0.786673560162725,-0.5285400535657252
Bangalore,2015-05-31,2015,Summer,417.1,202.2,76.9,142.9,239.1,37.1,6.42,46.4,118.3,168.2,Moderate,1,lowest average PM2.5 among clusters,-2.011593037139875,-0.2692562633530407
Bangalore,2015-06-01,2015,Summer,272.8,149.5,193.1,62.6,77.6,29.9,7.27,51.0,63.7,422.8,Severe,0,highest average PM2.5 among clusters,0.08744961123890721,0.36628316398581845
Bangalore,2015-06-02,2015,Summer,320.5,384.1,57.9,44.9,140.4,40.8,8.71,82.3,59.8,470.5,Severe,1,lowest average PM2.5 among clusters,0.13176869135059383,1.2746842082514314
Bangalore,2015-06-03,2015,Summer,310.3,110.5,184.3,68.1,155.9,46.5,0.13,65.0,145.7,460.3,Severe,1,lowest average PM2.5 among clusters,0.10448102930469913,0.8371179404306417
Bangalore,2015-06-04,2015,Summer,124.1,317.4,22.0,101.6,78.7,34.5,9.87,64.0,118.6,303.4,Very Poor,0,highest average PM2.5 among clusters,-0.3367155962865251,0.44879023414399677
Bangalore,2015-06-05,2015,Summer,9.8,468.0,0.5,104.1,169.1,12.1,9.29,93.7,24.9,454.1,Severe,1,lowest average PM2.5 among clusters,0.8001882784183555,-0.5364912828999021
Bangalore,2015-06-06,2015,Summer,371.4,274.8,93.4,118.8,84.7,47.4,7.8,63.8,130.0,224.8,Poor,0,highest average PM2.5 among clusters,-0.8805396718331117,1.1678819369137774
Bangalore,2015-06-07,2015,Summer,363.3,298.5,11.3,62.2,185.6,14.6,2.86,88.3,10.1,248.5,Poor,1,lowest average PM2.5 among clusters,0.14974281172143644,0.7467605912203383
Bangalore,2015-06-08,2015,Summer,42.0,432.7,189.3,108.5,86.1,30.7,0.88,1.3,77.6,403.4,Severe,0,highest average PM2.5 among clusters,1.6276342648556055,-1.9603696142793687
Bangalore,2015-06-09,2015,Summer,428.2,460.9,179.7,127.6,165.2,44.0,9.2,91.8,18.3,443.9,Severe,1,lowest average PM2.5 among clusters,0.17984980363744296,0.6834100694243616
Bangalore,2015-06-10,2015,Summer,342.5,365.6,27.5,23.5,175.3,29.8,2.52,46.7,52.4,492.5,Severe,1,lowest average PM2.5 among clusters,0.2777769340027124,0.3809677354600449
Bangalore,2015-06-11,2015,Summer,181.4,409.7,5.3,43.3,169.7,37.2,6.2,36.4,183.5,374.6,Very Poor,1,lowest average PM2.5 among clusters,-0.4514228447212618,0.016688142716336035
Bangalore,2015-06-12,2015,Summer,343.7,371.3,86.8,81.6,138.0,31.2,2.5,80.2,146.3,493.7,Severe,1,lowest average PM2.5 among clusters,0.1115048994304113,1.0156309694625363
Bangalore,2015-06-13,2015,Summer,98.6,437.9,5.6,63.8,11.1,28.0,9.17,65.9,92.3,410.9,Severe,0,highest average PM2.5 among clusters,0.727794256038886,0.8197661688875961
Bangalore,2015-06-14,2015,Summer,441.3,14.2,61.1,100.8,60.2,15.7,8.17,74.3,129.5,177.1,Moderate,0,highest average PM2.5 among clusters,-1.9483837494363492,1.5905020079169234
Bangalore,2015-06-15,2015,Summer,194.0,507.3,141.3,77.8,199.2,40.3,1.45,82.1,144.8,357.0,Very Poor,1,lowest average PM2.5 among clusters,1.2548235957444074,0.15438067368227495
Bangalore,2015-06-16,2015,Summer,482.6,320.9,77.7,0.9,38.2,37.0,7.36,62.6,184.8,270.9,Poor,0,highest average PM2.5 among clusters,-0.6097454980093621,2.453349947786497
Bangalore,2015-06-17,2015,Summer,147.4,186.0,112.6,145.4,20.7,45.4,6.2,15.8,84.2,321.3,Very Poor,0,highest average PM2.5 among clusters,-0.23705720014830045,-0.44332441740065714
Bangalore,2015-06-18,2015,Summer,196.8,451.4,39.7,1.2,245.2,13.2,7.66,26.5,184.3,430.3,Severe,1,lowest average PM2.5 among clusters,-0.6467985537261818,-0.9241291885269673
Bangalore,2015-06-19,2015,Summer,227.3,169.2,49.7,114.0,64.1,25.2,0.12,99.6,64.6,382.6,Very Poor,0,highest average PM2.5 among clusters,0.6931201465538854,1.3108307970726467
Bangalore,2015-06-20,2015,Summer,481.3,470.6,3.4,18.1,225.7,6.3,3.67,25.9,75.8,457.8,Severe,1,lowest average PM2.5 among clusters,-0.7104930675594889,-0.3479582107443259
Bangalore,2015-06-21,2015,Summer,92.7,93.4,99.3,125.4,45.3,25.1,2.86,74.2,186.1,244.4,Poor,0,highest average PM2.5 among clusters,-0.09547817758981254,0.587093902683379
Bangalore,2015-06-22,2015,Summer,290.1,384.6,86.7,144.6,129.9,48.9,0.44,74.4,98.1,440.1,Severe,1,lowest average PM2.5 among clusters,0.5288115788135768,0.5893073840840288
Bangalore,2015-06-23,2015,Summer,479.7,346.6,67.1,80.6,37.8,35.1,7.4,31.4,132.3,296.6,Poor,0,highest average PM2.5 among clusters,-1.063173062055696,1.1065631707306032
Bangalore,2015-06-24,2015,Summer,375.0,525.8,22.3,19.0,216.1,17.6,6.39,94.9,91.2,154.8,Moderate,1,lowest average PM2.5 among clusters,0.1975166279281949,1.0141858365563574
Bangalore,2015-06-25,2015,Summer,4.9,240.8,53.1,1.5,226.0,37.1,4.19,19.5,27.0,193.9,Moderate,1,lowest average PM2.5 among clusters,0.8458944690292026,-1.2657982432378945
Bangalore,2015-06-26,2015,Summer,449.5,282.6,159.6,12.0,221.0,34.7,0.37,85.0,125.1,232.6,Poor,1,lowest average PM2.5 among clusters,0.35249804302123006,1.302271309600742
Bangalore,2015-06-27,2015,Summer,347.0,63.5,33.4,29.4,223.1,44.4,6.71,88.3,9.3,497.0,Severe,1,lowest average PM2.5 among clusters,-0.6308139279536927,1.4112059364648688
Bangalore,2015-06-28,2015,Summer,494.9,408.0,46.9,119.8,94.9,23.9,5.71,99.0,140.1,372.4,Very Poor,0,highest average PM2.5 among clusters,-0.7563117280842901,1.8094821127803016
Bangalore,2015-06-29,2015,Summer,374.9,129.9,50.9,143.7,244.6,16.8,7.33,9.2,21.9,166.5,Moderate,1,lowest average PM2.5 among clusters,-2.2398028862391928,-1.7014902938056886
Bangalore,2015-06-30,2015,Summer,199.5,375.2,5.8,98.6,170.7,7.2,9.02,20.2,17.9,361.2,Very Poor,1,lowest average PM2.5 among clusters,-0.6887999539625734,-1.5551503665333386
Bangalore,2015-07-01,2015,Monsoon,338.8,227.7,190.2,100.8,40.7,17.0,2.87,39.5,19.8,488.8,Severe,0,highest average PM2.5 among clusters,0.5758076583999333,-0.11249031995123346
Bangalore,2015-07-02,2015,Monsoon,140.0,278.5,52.6,106.0,52.6,42.0,5.35,24.8,155.4,315.6,Very Poor,0,highest average PM2.5 among clusters,-0.2885168644706779,-0.03829592129461019
Bangalore,2015-07-03,2015,Monsoon,334.8,166.6,174.0,26.1,204.2,42.9,8.67,87.0,197.6,484.8,Severe,1,lowest average PM2.5 among clusters,-0.8953063424285718,1.3817688966486188
Bangalore,2015-07-04,2015,Monsoon,87.7,206.9,37.8,45.1,179.7,42.8,6.44,14.9,65.9,192.1,Moderate,1,lowest average PM2.5 among clusters,-0.19380110979306542,-0.8533581544917027
Bangalore,2015-07-05,2015,Monsoon,425.2,231.4,112.4,71.5,8.4,12.9,8.12,69.9,17.6,187.6,Moderate,0,highest average PM2.5 among clusters,-0.09639126714336717,1.3136127704005998
Bangalore,2015-07-06,2015,Monsoon,443.0,599.5,158.3,33.1,126.2,38.7,4.67,13.5,135.4,151.8,Moderate,0,highest average PM2.5 among clusters,0.33541417014772684,-0.018291807896344315
Bangalore,2015-07-07,2015,Monsoon,33.1,478.5,62.7,39.9,228.6,16.9,3.25,32.6,83.4,469.2,Severe,1,lowest average PM2.5 among clusters,1.0642446401622296,-1.6763401780001097
Bangalore,2015-07-08,2015,Monsoon,248.6,542.7,54.2,56.6,176.2,37.1,1.22,61.3,69.6,398.9,Very Poor,1,lowest average PM2.5 among clusters,1.2608317581532151,0.12997086472287203
Bangalore,2015-07-09,2015,Monsoon,126.5,138.6,70.0,127.0,84.3,48.8,7.6,3.1,17.0,305.2,Very Poor,0,highest average PM2.5 among clusters,-0.4955504787443906,-0.9662388810002838
Bangalore,2015-07-10,2015,Monsoon,316.7,130.3,142.2,67.2,88.2,38.0,7.52,85.6,42.4,466.7,Severe,0,highest average PM2.5 among clusters,0.044670986952974445,1.4176760862160542
Bangalore,2015-07-11,2015,Monsoon,84.1,459.9,136.1,64.3,198.3,35.0,4.9,52.5,6.2,442.5,Severe,1,lowest average PM2.5 among clusters,1.6080591921975003,-1.0726470081501347
Bangalore,2015-07-12,2015,Monsoon,17.2,54.5,48.7,41.7,129.2,30.8,7.63,28.5,63.3,170.3,Moderate,1,lowest average PM2.5 among clusters,-0.2291465856495048,-0.5738069632357634
Bangalore,2015-07-13,2015,Monsoon,467.1,66.3,196.8,71.5,88.8,7.3,4.03,90.1,126.7,139.0,Moderate,0,highest average PM2.5 among clusters,-0.6304588339568673,1.4462376687840488
Bangalore,2015-07-14,2015,Monsoon,252.8,103.9,187.5,81.5,199.2,20.7,6.58,66.7,27.2,402.8,Severe,1,lowest average PM2.5 among clusters,-0.18501889624649348,-0.41304776149584616
Bangalore,2015-07-15,2015,Monsoon,383.9,572.8,151.1,62.8,36.7,31.2,9.5,16.7,84.8,193.7,Moderate,0,highest average PM2.5 among clusters,0.259391658055395,0.0028092152512209133
Bangalore,2015-07-16,2015,Monsoon,76.2,165.3,90.6,39.3,39.9,15.1,6.14,85.3,176.4,219.8,Poor,0,highest average PM2.5 among clusters,0.3961452736276533,1.113707114993781
Bangalore,2015-07-17,2015,Monsoon,410.2,64.3,21.8,136.8,145.0,39.9,1.58,25.5,165.9,196.9,Moderate,1,lowest average PM2.5 among clusters,-2.110937598358203,0.3070165898997704
Bangalore,2015-07-18,2015,Monsoon,86.1,192.7,93.2,9.5,94.5,25.6,8.86,58.3,33.9,186.7,Moderate,0,highest average PM2.5 among clusters,0.7147258646754598,0.2847133834405992
Bangalore,2015-07-19,2015,Monsoon,129.3,363.4,150.8,24.8,123.3,1.2,9.35,52.7,25.5,316.5,Very Poor,0,highest average PM2.5 among clusters,0.9257101414286579,-0.7821528981278667
Bangalore,2015-07-20,2015,Monsoon,139.8,45.3,124.5,11.7,103.3,44.6,2.94,71.2,108.4,315.4,Very Poor,0,highest average PM2.5 among clusters,0.6920672467369064,1.2424344564615777
Bangalore,2015-07-21,2015,Monsoon,83.0,230.5,196.4,24.7,189.3,7.1,2.1,44.3,112.0,187.0,Moderate,1,lowest average PM2.5 among clusters,0.9825134188138903,-1.1959484211619857
Bangalore,2015-07-22,2015,Monsoon,308.0,105.3,77.6,21.4,219.5,5.1,4.87,33.9,35.4,458.0,Severe,1,lowest average PM2.5 among clusters,-0.7534990266418917,-0.6636083744635274
Bangalore,2015-07-23,2015,Monsoon,214.4,593.2,23.6,54.6,27.6,0.5,1.05,79.2,154.0,372.7,Very Poor,0,highest average PM2.5 among clusters,1.4689365505034355,0.8384854277419969
Bangalore,2015-07-24,2015,Monsoon,430.4,554.9,55.4,145.3,117.1,38.5,7.6,76.3,191.4,257.9,Poor,0,highest average PM2.5 among clusters,-0.9343763707423298,1.0544569863664002
Bangalore,2015-07-25,2015,Monsoon,93.6,324.6,40.7,13.6,114.8,34.9,5.97,22.4,64.9,274.6,Poor,0,highest average PM2.5 among clusters,0.6642184704372276,-0.34585745378170774
Bangalore,2015-07-26,2015,Monsoon,193.6,424.2,26.2,142.5,43.9,18.2,6.36,98.6,57.1,392.7,Very Poor,0,highest average PM2.5 among clusters,0.618776593395512,0.793858645115814
Bangalore,2015-07-27,2015,Monsoon,35.8,568.7,196.9,117.1,19.7,32.1,0.19,85.9,170.7,205.3,Poor,0,highest average PM2.5 among clusters,2.613136416540607,0.2728461382533944
Bangalore,2015-07-28,2015,Monsoon,374.2,190.8,24.2,27.1,217.7,2.8,3.95,34.7,111.4,160.7,Moderate,1,lowest average PM2.5 among clusters,-1.2894674586205168,-0.2830309402875425
Bangalore,2015-07-29,2015,Monsoon,93.7,530.0,153.1,127.3,112.8,49.0,7.01,15.4,125.0,210.2,Poor,0,highest average PM2.5 among clusters,0.6131294063497459,-1.324665366027333
Bangalore,2015-07-30,2015,Monsoon,479.3,177.6,134.3,97.9,177.2,26.8,9.99,19.2,111.1,199.9,Moderate,1,lowest average PM2.5 among clusters,-2.2417542521544105,-0.3482819575917359
Bangalore,2015-07-31,2015,Monsoon,68.9,250.7,166.9,0.7,49.7,33.2,3.94,98.3,50.5,128.0,Moderate,0,highest average PM2.5 among clusters,2.3668884126831715,1.3549384131777213
Bangalore,2015-08-01,2015,Monsoon,178.4,522.7,98.3,82.4,243.6,42.7,0.38,5.8,79.5,345.1,Very Poor,1,lowest average PM2.5 among clusters,0.7969907439345252,-1.8282270022153368
Bangalore,2015-08-02,2015,Monsoon,460.8,255.9,70.3,123.3,211.5,42.7,2.59,49.2,71.9,205.9,Poor,1,lowest average PM2.5 among clusters,-1.039929002226715,0.19782841218068054
Bangalore,2015-08-03,2015,Monsoon,355.4,519.4,62.0,22.2,97.7,49.9,8.73,27.2,113.6,184.1,Moderate,0,highest average PM2.5 among clusters,-0.018511518132329218,0.7555202564123763
Bangalore,2015-08-04,2015,Monsoon,470.9,189.1,128.7,25.0,70.3,39.3,2.75,16.2,56.2,159.5,Moderate,0,highest average PM2.5 among clusters,-0.16241965050058602,0.8170427555945418
Bangalore,2015-08-05,2015,Monsoon,62.1,593.6,26.1,138.3,51.1,46.7,1.04,41.9,54.8,158.3,Moderate,0,highest average PM2.5 among clusters,1.858557770126107,-0.4530572724872939
Bangalore,2015-08-06,2015,Monsoon,484.7,591.3,90.8,4.6,218.5,38.3,7.27,22.3,90.4,165.8,Moderate,1,lowest average PM2.5 among clusters,-0.2565534952617429,0.011372557747902167
Bangalore,2015-08-07,2015,Monsoon,328.0,510.8,17.7,30.6,80.9,37.9,2.52,67.5,126.0,478.0,Severe,0,highest average PM2.5 among clusters,0.8427310399983713,1.5174246838055359
Bangalore,2015-08-08,2015,Monsoon,276.6,232.5,148.5,86.7,125.7,20.0,4.4,43.2,8.1,426.6,Severe,0,highest average PM2.5 among clusters,0.3376514941114475,-0.502937197983023
Bangalore,2015-08-09,2015,Monsoon,236.4,301.8,191.9,47.5,72.5,33.3,0.34,70.4,58.2,389.6,Very Poor,0,highest average PM2.5 among clusters,1.8204295223230031,0.7252480283653984
Bangalore,2015-08-10,2015,Monsoon,227.6,203.6,172.2,136.9,114.5,9.4,8.49,0.6,180.6,382.8,Very Poor,0,highest average PM2.5 among clusters,-1.6294575527693564,-1.7021786760806463
Bangalore,2015-08-11,2015,Monsoon,221.9,251.5,38.9,61.7,9.2,40.9,4.59,47.4,11.2,378.4,Very Poor,0,highest average PM2.5 among clusters,0.8074201160859951,0.9790404382759799
Bangalore,2015-08-12,2015,Monsoon,305.5,247.0,29.8,95.7,53.8,12.6,1.64,5.1,70.8,455.5,Severe,0,highest average PM2.5 among clusters,-0.40905931519113153,-0.554355059623745
Bangalore,2015-08-13,2015,Monsoon,488.8,278.0,178.0,44.4,208.4,5.0,8.73,41.1,65.8,228.0,Poor,1,lowest average PM2.5 among clusters,-1.0963306689477819,-0.41436125352575753
Bangalore,2015-08-14,2015,Monsoon,39.8,541.1,78.6,106.7,109.6,10.5,6.32,51.6,147.7,170.0,Moderate,0,highest average PM2.5 among clusters,0.7316718667679079,-1.0522995742266514
Bangalore,2015-08-15,2015,Monsoon,305.7,223.0,15.1,66.8,245.7,7.0,5.33,1.4,112.6,455.7,Severe,1,lowest average PM2.5 among clusters,-1.7928349691088392,-1.561400149966884
Bangalore,2015-08-16,2015,Monsoon,7.2,160.6,63.2,46.5,35.9,46.2,9.1,88.2,165.7,196.6,Moderate,0,highest average PM2.5 among clusters,0.3721239492532765,1.595173523984152
Bangalore,2015-08-17,2015,Monsoon,393.5,88.9,108.2,96.8,236.8,36.5,2.66,7.4,102.9,116.8,Moderate,1,lowest average PM2.5 among clusters,-1.6688307861234297,-0.8883583822990112
Bangalore,2015-08-18,2015,Monsoon,492.6,492.4,56.2,16.0,227.3,33.5,0.45,0.3,190.9,489.1,Severe,1,lowest average PM2.5 among clusters,-0.7903337054696344,-0.24899012680886815
Bangalore,2015-08-19,2015,Monsoon,92.1,485.0,165.7,11.6,106.5,22.2,2.33,63.6,111.8,478.5,Severe,0,highest average PM2.5 among clusters,2.191258409621088,-0.027704436330760928
Bangalore,2015-08-20,2015,Monsoon,462.6,428.9,12.9,10.8,101.0,23.4,1.21,88.2,86.8,398.6,Very Poor,0,highest average PM2.5 among clusters,0.6507809108945108,2.107323916305771
Bangalore,2015-08-21,2015,Monsoon,154.1,105.4,175.3,40.7,96.1,4.3,2.32,65.8,97.2,326.4,Very Poor,0,highest average PM2.5 among clusters,0.7527078103536861,0.029290392561629155
Bangalore,2015-08-22,2015,Monsoon,82.2,178.0,138.5,145.7,28.9,16.6,9.92,94.6,182.0,234.0,Poor,0,highest average PM2.5 among clusters,-0.3892409721393073,0.5972858408050893
Bangalore,2015-08-23,2015,Monsoon,429.9,473.4,30.2,20.5,184.8,49.9,4.18,67.6,50.3,461.8,Severe,1,lowest average PM2.5 among clusters,0.40845392424004257,1.3337276776408131
Bangalore,2015-08-24,2015,Monsoon,50.6,528.2,90.7,72.5,205.1,39.7,4.2,39.6,131.6,146.2,Moderate,1,lowest average PM2.5 among clusters,0.9622524997206343,-1.1232166221675435
Bangalore,2015-08-25,2015,Monsoon,75.4,558.9,1.7,119.8,134.0,49.9,4.54,53.0,188.4,250.2,Poor,1,lowest average PM2.5 among clusters,0.3861830055787192,-0.10524910561624876
Bangalore,2015-08-26,2015,Monsoon,409.9,348.9,66.5,99.3,215.6,19.1,9.63,64.7,145.9,298.9,Poor,1,lowest average PM2.5 among clusters,-1.7066446723068707,0.13439512141563384
Bangalore,2015-08-27,2015,Monsoon,382.0,503.0,192.5,121.2,233.8,25.4,3.11,93.3,89.6,141.2,Moderate,1,lowest average PM2.5 among clusters,0.5529242218540483,-0.06916796717017157
Bangalore,2015-08-28,2015,Monsoon,89.5,151.2,17.7,108.5,156.7,23.4,5.13,7.5,12.7,198.3,Moderate,1,lowest average PM2.5 among clusters,-0.47881324819861776,-1.6654523377987536
Bangalore,2015-08-29,2015,Monsoon,126.6,454.0,127.6,148.5,159.1,47.5,8.17,87.5,31.2,434.0,Severe,1,lowest average PM2.5 among clusters,0.8906612420122649,-0.18267591067550792
Bangalore,2015-08-30,2015,Monsoon,394.2,307.2,3.4,34.9,248.9,7.1,8.32,52.4,72.6,257.2,Poor,1,lowest average PM2.5 among clusters,-1.3822348972595917,-0.13639803524239325
Bangalore,2015-08-31,2015,Monsoon,22.2,578.9,25.5,71.6,236.1,14.3,3.86,63.5,46.7,123.1,Moderate,1,lowest average PM2.5 among clusters,1.4170420211818862,-1.418109377178358
Bangalore,2015-09-01,2015,Monsoon,23.8,271.5,173.0,71.4,87.7,24.6,6.11,5.5,156.8,221.5,Poor,0,highest average PM2.5 among clusters,0.3085733562786399,-1.447979373011612
Bangalore,2015-09-02,2015,Monsoon,26.1,239.7,175.6,21.1,47.4,29.0,8.74,51.3,85.2,193.2,Moderate,0,highest average PM2.5 among clusters,1.1894943431088667,0.06857544480067104
Bangalore,2015-09-03,2015,Monsoon,230.3,511.3,155.5,84.1,20.7,5.5,4.91,94.7,188.9,384.9,Very Poor,0,highest average PM2.5 among clusters,1.081015668548628,0.954291118901504
Bangalore,2015-09-04,2015,Monsoon,308.2,241.5,174.9,33.6,5.7,5.3,5.91,14.5,109.9,458.2,Severe,0,highest average PM2.5 among clusters,0.049673039103499,-0.09587880884209937
Bangalore,2015-09-05,2015,Monsoon,67.0,593.4,41.0,51.2,205.8,36.8,4.62,75.8,143.1,163.2,Moderate,1,lowest average PM2.5 among clusters,1.218770822736079,-0.1134905463230012
Bangalore,2015-09-06,2015,Monsoon,343.5,563.0,196.0,52.0,58.0,11.4,1.42,10.9,70.1,493.5,Severe,0,highest average PM2.5 among clusters,1.4289308155889262,-0.8227822975055296
Bangalore,2015-09-07,2015,Monsoon,298.2,180.3,175.7,26.5,187.3,18.8,5.03,83.2,6.4,448.2,Severe,1,lowest average PM2.5 among clusters,0.6580735472935788,0.39414224403314013
Bangalore,2015-09-08,2015,Monsoon,469.3,500.8,124.6,63.6,40.5,34.1,7.93,27.6,99.1,174.1,Moderate,0,highest average PM2.5 among clusters,-0.15266153081189987,0.6966962280321458
Bangalore,2015-09-09,2015,Monsoon,160.6,596.0,32.6,39.9,197.1,41.6,6.0,6.1,25.4,331.4,Very Poor,1,lowest average PM2.5 among clusters,0.85583490850594,-1.348730856634476
Bangalore,2015-09-10,2015,Monsoon,151.6,166.1,137.2,117.4,68.4,32.5,1.67,95.7,116.2,324.5,Very Poor,0,highest average PM2.5 among clusters,0.8059618112453972,0.9636408689489733
Bangalore,2015-09-11,2015,Monsoon,61.3,400.2,52.6,6.1,136.6,31.7,8.49,6.5,174.1,362.7,Very Poor,1,lowest average PM2.5 among clusters,-0.04587206181741495,-0.7983011285736591
Bangalore,2015-09-12,2015,Monsoon,6.3,276.9,90.9,15.3,65.4,48.4,4.38,76.2,51.6,226.9,Poor,0,highest average PM2.5 among clusters,2.0172249174107018,0.9751059101233132
Bangalore,2015-09-13,2015,Monsoon,262.8,245.4,109.5,29.8,32.1,4.1,4.57,58.0,53.1,412.8,Severe,0,highest average PM2.5 among clusters,0.7277862745714622,0.5984553065695254
Bangalore,2015-09-14,2015,Monsoon,22.4,71.9,110.7,110.7,91.2,40.3,2.82,64.4,95.0,130.7,Moderate,0,highest average PM2.5 among clusters,0.551173121285299,0.06420426255461803
Bangalore,2015-09-15,2015,Monsoon,132.7,298.7,62.0,80.1,7.9,47.0,1.15,18.7,40.4,310.0,Very Poor,0,highest average PM2.5 among clusters,1.2623795776198337,0.053247139043566274
Bangalore,2015-09-16,2015,Monsoon,70.1,442.5,15.5,146.2,120.1,27.0,2.66,29.7,25.5,417.5,Severe,0,highest average PM2.5 among clusters,0.7904725149376175,-1.4359902744954436
Bangalore,2015-09-17,2015,Monsoon,494.2,410.7,163.8,32.5,192.6,12.0,0.42,42.8,135.0,375.8,Very Poor,1,lowest average PM2.5 among clusters,0.013719730597367414,0.020391608463958356
